Loaded plugins: fastestmirror, langpacks, presto, refresh-packagekit
Loading mirror speeds from cached hostfile
 * fedora: mirror.fdcservers.net
 * rpmfusion-free: mirror.us.leaseweb.net
 * rpmfusion-free-updates: mirror.us.leaseweb.net
 * rpmfusion-nonfree: mirror.us.leaseweb.net
 * rpmfusion-nonfree-updates: mirror.us.leaseweb.net
 * updates: www.gtlib.gatech.edu
Installed Packages
ant-antlr3-javadoc.noarch                  20110110-3.fc16              fedora  
ant-antunit.noarch                         1.1-5.fc15                   fedora  
ant-antunit-javadoc.noarch                 1.1-5.fc15                   fedora  
ant-apache-bcel.noarch                     1.8.2-6.fc16                 fedora  
ant-apache-bsf.noarch                      1.8.2-6.fc16                 fedora  
ant-apache-log4j.noarch                    1.8.2-6.fc16                 fedora  
ant-apache-oro.noarch                      1.8.2-6.fc16                 fedora  
ant-apache-regexp.noarch                   1.8.2-6.fc16                 fedora  
ant-apache-resolver.noarch                 1.8.2-6.fc16                 fedora  
ant-apache-xalan2.noarch                   1.8.2-6.fc16                 fedora  
ant-commons-logging.noarch                 1.8.2-6.fc16                 fedora  
ant-commons-net.noarch                     1.8.2-6.fc16                 fedora  
ant-contrib.noarch                         1.0-0.14.b2.fc16             updates 
ant-contrib-javadoc.noarch                 1.0-0.14.b2.fc16             updates 
ant-findbugs.noarch                        1.3.9-5.fc16                 fedora  
ant-javadoc.noarch                         1.8.2-6.fc16                 fedora  
ant-javamail.noarch                        1.8.2-6.fc16                 fedora  
ant-jdepend.noarch                         1.8.2-6.fc16                 fedora  
ant-jmf.noarch                             1.8.2-6.fc16                 fedora  
ant-jsch.noarch                            1.8.2-6.fc16                 fedora  
ant-junit.noarch                           1.8.2-6.fc16                 fedora  
ant-manual.noarch                          1.8.2-6.fc16                 fedora  
ant-scala.noarch                           2.8.2-1.fc16                 fedora  
ant-scripts.noarch                         1.8.2-6.fc16                 fedora  
ant-swing.noarch                           1.8.2-6.fc16                 fedora  
ant-testutil.noarch                        1.8.2-6.fc16                 fedora  
anthy-devel.i686                           9100h-16.fc15                fedora  
antiword.i686                              0.37-10.fc15                 fedora  
antlr-C++.i686                             2.7.7-16.fc16                fedora  
antlr-C++-doc.noarch                       2.7.7-16.fc16                fedora  
antlr-javadoc.noarch                       2.7.7-16.fc16                fedora  
antlr-manual.noarch                        2.7.7-16.fc16                fedora  
antlr-maven-plugin.noarch                  2.2-4.fc16                   updates 
antlr-maven-plugin-javadoc.noarch          2.2-4.fc16                   updates 
antlr-python.noarch                        2.7.7-16.fc16                fedora  
antlr-tool.noarch                          2.7.7-16.fc16                fedora  
antlr3-C.i686                              3.2-14.fc15                  fedora  
antlr3-C-devel.i686                        3.2-14.fc15                  fedora  
antlr3-C-docs.noarch                       3.2-14.fc15                  fedora  
antlr3-gunit.noarch                        3.2-14.fc15                  fedora  
antlr3-java.noarch                         3.2-14.fc15                  fedora  
antlr3-javascript.noarch                   3.1-14.fc15                  fedora  
antlr3-python.noarch                       3.1.2-14.fc15                fedora  
antlr3-tool.noarch                         3.2-14.fc15                  fedora  
antlrworks.noarch                          1.4-5.fc15                   fedora  
ants.i686                                  1.4-9.fc16                   fedora  
ants-level-editor.i686                     1.4-9.fc16                   fedora  
anyremote.i686                             6.0-1.fc16                   updates 
anyremote-data.i686                        6.0-1.fc16                   updates 
anyremote-doc.i686                         6.0-1.fc16                   updates 
anyremote2html.noarch                      1.4-2.fc15                   fedora  
anyterm.i686                               1.1.29-9.fc15                fedora  
anyterm-httpd.i686                         1.1.29-9.fc15                fedora  
aoetools.i686                              30-2.fc15                    fedora  
apa-new-athena-unicode-fonts.noarch        3.4-4.fc15                   fedora  
apache-commons-beanutils.noarch            1.8.3-5.fc16                 updates 
apache-commons-beanutils-javadoc.noarch    1.8.3-5.fc16                 updates 
apache-commons-cli.noarch                  1.2-4.fc15                   fedora  
apache-commons-cli-javadoc.noarch          1.2-4.fc15                   fedora  
apache-commons-codec.noarch                1.4-12.fc15                  fedora  
apache-commons-codec-javadoc.noarch        1.4-12.fc15                  fedora  
apache-commons-collections.noarch          3.2.1-11.fc16                fedora  
apache-commons-collections-javadoc.noarch  3.2.1-11.fc16                fedora  
apache-commons-collections-testframework.noarch
                                           3.2.1-11.fc16                fedora  
apache-commons-collections-testframework-javadoc.noarch
                                           3.2.1-11.fc16                fedora  
apache-commons-compress.noarch             1.4.1-1.fc16                 updates 
apache-commons-compress-javadoc.noarch     1.4.1-1.fc16                 updates 
apache-commons-configuration.noarch        1.6-5.fc16                   fedora  
apache-commons-configuration-javadoc.noarch
                                           1.6-5.fc16                   fedora  
apache-commons-csv.noarch                  1.0-0.1.svn1071189.fc16      fedora  
apache-commons-csv-javadoc.noarch          1.0-0.1.svn1071189.fc16      fedora  
apache-commons-daemon.i686                 1.0.7-1.fc16.1               fedora  
apache-commons-daemon-javadoc.noarch       1.0.7-1.fc16.1               fedora  
apache-commons-daemon-jsvc.i686            1.0.7-1.fc16.1               fedora  
apache-commons-dbcp.noarch                 1.4-7.fc16                   updates 
apache-commons-dbcp-javadoc.noarch         1.4-7.fc16                   updates 
apache-commons-dbutils.noarch              1.3-2.fc16                   fedora  
apache-commons-dbutils-javadoc.noarch      1.3-2.fc16                   fedora  
apache-commons-digester.noarch             1.8.1-8.fc15                 fedora  
apache-commons-digester-javadoc.noarch     1.8.1-8.fc15                 fedora  
apache-commons-discovery.noarch            2:0.4-7.fc16                 updates 
apache-commons-discovery-javadoc.noarch    2:0.4-7.fc16                 updates 
apache-commons-el.noarch                   1.0-22.fc15                  fedora  
apache-commons-el-javadoc.noarch           1.0-22.fc15                  fedora  
apache-commons-email.noarch                1.2-1.fc16                   fedora  
apache-commons-email-javadoc.noarch        1.2-1.fc16                   fedora  
apache-commons-exec.noarch                 1.1-3.fc16                   fedora  
apache-commons-exec-javadoc.noarch         1.1-3.fc16                   fedora  
apache-commons-fileupload.noarch           1.2.2-2.fc15                 fedora  
apache-commons-fileupload-javadoc.noarch   1.2.2-2.fc15                 fedora  
apache-commons-io.noarch                   1:2.0.1-3.fc16               fedora  
apache-commons-io-javadoc.noarch           1:2.0.1-3.fc16               fedora  
apache-commons-jexl.noarch                 2.0.1-4.fc15                 fedora  
apache-commons-jexl-javadoc.noarch         2.0.1-4.fc15                 fedora  
apache-commons-jxpath.noarch               1.3-6.fc15                   fedora  
apache-commons-jxpath-javadoc.noarch       1.3-6.fc15                   fedora  
apache-commons-lang.noarch                 2.6-4.fc16                   fedora  
apache-commons-lang-javadoc.noarch         2.6-4.fc16                   fedora  
apache-commons-launcher.noarch             1.1-7.20100521svn936225.fc15 fedora  
apache-commons-launcher-javadoc.noarch     1.1-7.20100521svn936225.fc15 fedora  
apache-commons-logging.noarch              1.1.1-16.fc16                fedora  
apache-commons-logging-javadoc.noarch      1.1.1-16.fc16                fedora  
apache-commons-math.noarch                 2.2-1.fc16                   fedora  
apache-commons-math-javadoc.noarch         2.2-1.fc16                   fedora  
apache-commons-modeler.noarch              2.0.1-7.fc15                 fedora  
apache-commons-modeler-javadoc.noarch      2.0.1-7.fc15                 fedora  
apache-commons-net.noarch                  2.2-3.fc16                   updates 
apache-commons-net-javadoc.noarch          2.2-3.fc16                   updates 
apache-commons-parent.noarch               20-1.fc16                    fedora  
apache-commons-pool.noarch                 1.5.6-1.fc16                 fedora  
apache-commons-pool-javadoc.noarch         1.5.6-1.fc16                 fedora  
apache-commons-validator.noarch            1.3.1-5.fc16                 fedora  
apache-commons-validator-javadoc.noarch    1.3.1-5.fc16                 fedora  
apache-ivy.noarch                          2.2.0-2.fc16                 fedora  
apache-ivy-javadoc.noarch                  2.2.0-2.fc16                 fedora  
apache-james-project.noarch                1.6-1.fc16                   fedora  
apache-mime4j.noarch                       0.6.1-1.fc16                 fedora  
apache-mime4j-javadoc.noarch               0.6.1-1.fc16                 fedora  
apache-mina.noarch                         2.0.4-2.fc16                 updates 
apache-mina-javadoc.noarch                 2.0.4-2.fc16                 updates 
apache-parent.noarch                       10-2.fc16                    fedora  
apache-poi.noarch                          3.8-1.fc16                   updates 
apache-poi-javadoc.noarch                  3.8-1.fc16                   updates 
apache-poi-manual.noarch                   3.8-1.fc16                   updates 
apache-rat.noarch                          0.8-0.7.20100827.fc16        fedora  
apache-rat-core.noarch                     0.8-0.7.20100827.fc16        fedora  
apache-rat-javadoc.noarch                  0.8-0.7.20100827.fc16        fedora  
apache-rat-plugin.noarch                   0.8-0.7.20100827.fc16        fedora  
apache-rat-tasks.noarch                    0.8-0.7.20100827.fc16        fedora  
apache-resource-bundles.noarch             2-6.fc16                     fedora  
apachetop.i686                             0.12.6-8.fc15                fedora  
apanov-edrip-fonts.noarch                  20100430-2.fc14              fedora  
apanov-heuristica-fonts.noarch             1:0.2.2-2.fc14               fedora  
apbs.i686                                  1.3-2.fc15                   fedora  
apbs-devel.i686                            1.3-2.fc15                   fedora  
apbs-doc.i686                              1.3-2.fc15                   fedora  
apbs-tools.i686                            1.3-2.fc15                   fedora  
apcupsd.i686                               3.14.10-3.fc16               updates 
apcupsd-cgi.i686                           3.14.10-3.fc16               updates 
apcupsd-gui.i686                           3.14.10-3.fc16               updates 
ape.i686                                   2.0.0-1.fc16                 updates 
api-sanity-checker.noarch                  1.12.9-3.fc16                updates 
apiextractor.i686                          0.10.8-2.fc16                fedora  
apiextractor-devel.i686                    0.10.8-2.fc16                fedora  
aplus-fsf.i686                             4.22.4-21.fc16               fedora  
aplus-fsf-KAPL-fonts.noarch                4.22.4-21.fc16               fedora  
aplus-fsf-devel.i686                       4.22.4-21.fc16               fedora  
apmd.i686                                  1:3.2.2-14.fc16              fedora  
apmd-sysvinit.i686                         1:3.2.2-14.fc16              fedora  
apper.i686                                 0.7.2-3.fc16                 updates 
appframework.noarch                        1.03-7.fc15                  fedora  
appframework-javadoc.noarch                1.03-7.fc15                  fedora  
appliance-tools.noarch                     006.1-1.fc16                 updates 
appliance-tools-minimizer.noarch           006.1-1.fc16                 updates 
apr.i686                                   1.4.6-1.fc16                 updates 
apr-api-docs.noarch                        1.4.6-1.fc16                 updates 
apr-devel.i686                             1.4.6-1.fc16                 updates 
apr-util.i686                              1.3.12-1.fc16                fedora  
apr-util-devel.i686                        1.3.12-1.fc16                fedora  
apr-util-freetds.i686                      1.3.12-1.fc16                fedora  
apr-util-ldap.i686                         1.3.12-1.fc16                fedora  
apr-util-mysql.i686                        1.3.12-1.fc16                fedora  
apr-util-odbc.i686                         1.3.12-1.fc16                fedora  
apr-util-pgsql.i686                        1.3.12-1.fc16                fedora  
apr-util-sqlite.i686                       1.3.12-1.fc16                fedora  
apricots.i686                              0.2.6-6.fc15                 fedora  
apron.i686                                 0.9.10-4.fc16                updates 
apron-devel.i686                           0.9.10-4.fc16                updates 
aprsd.i686                                 2.2.5-15.6.fc15.1            fedora  
apt.i686                                   0.5.15lorg3.95-2.git522.1.fc16
                                                                        fedora  
apt-devel.i686                             0.5.15lorg3.95-2.git522.1.fc16
                                                                        fedora  
apt-plugins-list.i686                      0.5.15lorg3.95-2.git522.1.fc16
                                                                        fedora  
apt-plugins-log.i686                       0.5.15lorg3.95-2.git522.1.fc16
                                                                        fedora  
apt-python.i686                            0.5.15lorg3.95-2.git522.1.fc16
                                                                        fedora  
apvlv.i686                                 0.0.9.8-7.fc16               fedora  
aqbanking.i686                             5.0.22-2.fc16                updates 
aqbanking-devel.i686                       5.0.22-2.fc16                updates 
aqemu.i686                                 0.8.2-7.fc16                 updates 
aqsis.i686                                 1.6.0-12.fc16                fedora  
aqsis-core.i686                            1.6.0-12.fc16                fedora  
aqsis-data.noarch                          1.6.0-12.fc16                fedora  
aqsis-devel.i686                           1.6.0-12.fc16                fedora  
aqsis-libs.i686                            1.6.0-12.fc16                fedora  
aqute-bndlib.noarch                        0.0.363-4.fc15               fedora  
aqute-bndlib-javadoc.noarch                0.0.363-4.fc15               fedora  
arc.i686                                   5.21o-9.fc16                 fedora  
arcem.i586                                 1.10-5.cvs_20070611.fc11     rpmfusion-free
archimedes.i686                            2.0.0-1.fc16                 updates 
archivemail.noarch                         0.9.0-1.fc16                 fedora  
archivemount.i686                          0.6.1-5.fc15                 fedora  
archmage.noarch                            0.2.4-3.fc15                 fedora  
ardour.i686                                2.8.12-1.fc16                fedora  
arduino.noarch                             0022-6.fc16                  updates 
arduino-core.noarch                        0022-6.fc16                  updates 
arduino-doc.noarch                         0022-6.fc16                  updates 
args4j.noarch                              2.0.16-4.fc16                fedora  
args4j-javadoc.noarch                      2.0.16-4.fc16                fedora  
argus.i686                                 2.0.6.fixes.1-22.fc16        fedora  
argus-clients.i686                         2.0.6.fixes.1-22.fc16        fedora  
argyllcms.i686                             1.4.0-1.fc16                 updates 
argyllcms-doc.i686                         1.4.0-1.fc16                 updates 
aria2.i686                                 1.12.1-1.fc16                fedora  
ario.i686                                  1.5-1.fc16                   fedora  
arj.i686                                   3.10.22-13.fc15              fedora  
ark.i686                                   4.8.4-1.fc16                 updates 
ark-libs.i686                              4.8.4-1.fc16                 updates 
arm-gp2x-linux-SDL.noarch                  1.2.9-7.fc16                 fedora  
arm-gp2x-linux-binutils.i686               2.16.1-10.fc15               fedora  
arm-gp2x-linux-gcc.i686                    4.1.2-12.fc15                fedora  
arm-gp2x-linux-gcc-c++.i686                4.1.2-12.fc15                fedora  
arm-gp2x-linux-glibc.noarch                2.3.6-9.fc15                 fedora  
arm-gp2x-linux-kernel-headers.noarch       2.6.12.0-5.fc15              fedora  
arm-gp2x-linux-zlib.noarch                 1.2.3-9.fc15                 fedora  
arm4.i686                                  0.8.2-8.fc16                 fedora  
arm4-devel.i686                            0.8.2-8.fc16                 fedora  
arm4-java.i686                             0.8.2-8.fc16                 fedora  
armacycles-ad.i686                         0.2.8.3.1-2.fc14             fedora  
armacycles-ad-dedicated.i686               0.2.8.3.1-2.fc14             fedora  
armadillo.i686                             2.2.3-1.fc16                 fedora  
armadillo-devel.i686                       2.2.3-1.fc16                 fedora  
arora.i686                                 0.11.0-3.fc16                updates 
arp-scan.i686                              1.7-5.fc15                   fedora  
arpack.i686                                3.0.1-1.fc16                 updates 
arpack-devel.i686                          3.0.1-1.fc16                 updates 
arpack-doc.noarch                          3.0.1-1.fc16                 updates 
arpack-static.i686                         3.0.1-1.fc16                 updates 
arpage.i686                                0.3.3-6.fc16                 fedora  
arptables_jf.i686                          0.0.8-22.fc16                fedora  
arptools.i686                              1.0.2-3.fc15                 fedora  
arpwatch.i686                              14:2.1a15-18.fc16            updates 
arrows.i686                                0.6-9.fc15                   fedora  
artha.i686                                 1.0.2-1.fc16                 fedora  
arts.i686                                  8:1.5.10-13.fc15             fedora  
arts-devel.i686                            8:1.5.10-13.fc15             fedora  
artwiz-aleczapka-anorexia-fonts.noarch     1.3-11.fc15                  fedora  
artwiz-aleczapka-aqui-fonts.noarch         1.3-11.fc15                  fedora  
artwiz-aleczapka-cure-fonts.noarch         1.3-11.fc15                  fedora  
artwiz-aleczapka-drift-fonts.noarch        1.3-11.fc15                  fedora  
artwiz-aleczapka-edges-fonts.noarch        1.3-11.fc15                  fedora  
artwiz-aleczapka-fkp-fonts.noarch          1.3-11.fc15                  fedora  
artwiz-aleczapka-fonts.noarch              1.3-11.fc15                  fedora  
artwiz-aleczapka-fonts-common.noarch       1.3-11.fc15                  fedora  
artwiz-aleczapka-gelly-fonts.noarch        1.3-11.fc15                  fedora  
artwiz-aleczapka-glisp-fonts.noarch        1.3-11.fc15                  fedora  
artwiz-aleczapka-kates-fonts.noarch        1.3-11.fc15                  fedora  
artwiz-aleczapka-lime-fonts.noarch         1.3-11.fc15                  fedora  
artwiz-aleczapka-mints-mild-fonts.noarch   1.3-11.fc15                  fedora  
artwiz-aleczapka-mints-strong-fonts.noarch 1.3-11.fc15                  fedora  
artwiz-aleczapka-nu-fonts.noarch           1.3-11.fc15                  fedora  
artwiz-aleczapka-smoothansi-fonts.noarch   1.3-11.fc15                  fedora  
artwiz-aleczapka-snap-fonts.noarch         1.3-11.fc15                  fedora  
asa.i686                                   1.2-9.fc15                   fedora  
asc.i686                                   2.4.0.0-1.fc16               fedora  
asc-music.noarch                           1.0-5.fc15                   fedora  
ascii.i686                                 3.8-2.fc15                   fedora  
asciidoc.noarch                            8.4.5-6.fc15                 fedora  
asciio.noarch                              1.02.71-9.fc16               fedora  
asio-devel.i686                            1.4.8-1.fc16                 fedora  
askbot.noarch                              0.7.29-1.fc16                updates 
asl.i686                                   1.42-0.8.bld81.fc16          updates 
asm2.noarch                                2.2.3-7.fc15                 fedora  
asm2-demo.noarch                           2.2.3-7.fc15                 fedora  
asm2-javadoc.noarch                        2.2.3-7.fc15                 fedora  
asm2-manual.noarch                         2.2.3-7.fc15                 fedora  
aspell.i686                                12:0.60.6-16.fc16            updates 
aspell-af.i686                             50:0.50-12.fc15              fedora  
aspell-ar.i686                             1.2-7.fc15                   fedora  
aspell-bg.i686                             50:4.1-5.fc15                fedora  
aspell-bn.i686                             0.01.1-6.fc15                fedora  
aspell-br.i686                             50:0.50-12.fc15              fedora  
aspell-ca.i686                             51:2.1.5-3.fc15              fedora  
aspell-cs.i686                             50:20040614-5.fc15           fedora  
aspell-cy.i686                             50:0.50-10.fc15              fedora  
aspell-da.i686                             50:1.4.42-5.fc15             fedora  
aspell-de.i686                             50:20030222-7.fc15           fedora  
aspell-devel.i686                          12:0.60.6-16.fc16            updates 
aspell-el.i686                             50:0.50-10.fc15              fedora  
aspell-en.i686                             50:7.1-2.fc15                fedora  
aspell-es.i686                             50:1.11-2.fc15               fedora  
aspell-fo.i686                             51:0.2.16-11.fc15            fedora  
aspell-fr.i686                             50:0.50-15.fc15              fedora  
aspell-ga.i686                             50:4.5-2.fc15                fedora  
aspell-gd.i686                             51:0.1.1-6.fc15              fedora  
aspell-gl.i686                             51:0.5a-3.fc15               fedora  
aspell-gu.i686                             0.03-5.fc15                  fedora  
aspell-he.i686                             1.0-7.fc15                   fedora  
aspell-hi.i686                             0.02-5.fc15                  fedora  
aspell-hr.i686                             50:0.51-9.fc15               fedora  
aspell-id.i686                             50:1.2-5.fc15                fedora  
aspell-is.i686                             50:0.51.1-8.fc15             fedora  
aspell-it.i686                             50:2.2_20050523-5.fc15       fedora  
aspell-ml.i686                             0.03-5.fc15                  fedora  
aspell-mr.i686                             0.10-7.fc15                  fedora  
aspell-nl.i686                             51:0.1e-9.fc15               fedora  
aspell-no.i686                             50:0.50.1-16.fc15            fedora  
aspell-or.i686                             0.03-6.fc15                  fedora  
aspell-pa.i686                             0.01-6.fc15                  fedora  
aspell-pl.i686                             50:6.0_20061121-5.fc15       fedora  
aspell-pt_BR.i686                          50:20090702-1.fc16           fedora  
aspell-pt_PT.i686                          50:20070510-1.fc16           fedora  
aspell-ru.i686                             50:0.99f7-7.fc15             fedora  
aspell-sk.i686                             2.01-4.fc15                  fedora  
aspell-sl.i686                             50:0.50-6.fc15               fedora  
aspell-sr.i686                             50:0.02-7.fc15               fedora  
aspell-sv.i686                             50:0.51-6.fc15               fedora  
aspell-ta.i686                             20040424-6.fc15              fedora  
aspell-te.i686                             0.01-6.fc15                  fedora  
assimp.i686                                2.0.863-5.20110824svn.fc16   updates 
assimp-devel.i686                          2.0.863-5.20110824svn.fc16   updates 
ast.i686                                   6.0.1-1.fc16                 updates 
ast-devel.i686                             6.0.1-1.fc16                 updates 
ast-doc.i686                               6.0.1-1.fc16                 updates 
asterisk.i686                              1.8.12.2-1.fc16              updates 
asterisk-ais.i686                          1.8.12.2-1.fc16              updates 
asterisk-alsa.i686                         1.8.12.2-1.fc16              updates 
asterisk-apidoc.i686                       1.8.12.2-1.fc16              updates 
asterisk-calendar.i686                     1.8.12.2-1.fc16              updates 
asterisk-curl.i686                         1.8.12.2-1.fc16              updates 
asterisk-dahdi.i686                        1.8.12.2-1.fc16              updates 
asterisk-devel.i686                        1.8.12.2-1.fc16              updates 
asterisk-fax.i686                          1.8.12.2-1.fc16              updates 
asterisk-festival.i686                     1.8.12.2-1.fc16              updates 
asterisk-gui.noarch                        2.0-5.20120518svn5220.fc16   updates 
asterisk-ices.i686                         1.8.12.2-1.fc16              updates 
asterisk-jabber.i686                       1.8.12.2-1.fc16              updates 
asterisk-jack.i686                         1.8.12.2-1.fc16              updates 
asterisk-ldap.i686                         1.8.12.2-1.fc16              updates 
asterisk-ldap-389.i686                     1.8.12.2-1.fc16              updates 
asterisk-lua.i686                          1.8.12.2-1.fc16              updates 
asterisk-minivm.i686                       1.8.12.2-1.fc16              updates 
asterisk-misdn.i686                        1.8.12.2-1.fc16              updates 
asterisk-mobile.i686                       1.8.12.2-1.fc16              updates 
asterisk-mysql.i686                        1.8.12.2-1.fc16              updates 
asterisk-odbc.i686                         1.8.12.2-1.fc16              updates 
asterisk-ooh323.i686                       1.8.12.2-1.fc16              updates 
asterisk-oss.i686                          1.8.12.2-1.fc16              updates 
asterisk-portaudio.i686                    1.8.12.2-1.fc16              updates 
asterisk-postgresql.i686                   1.8.12.2-1.fc16              updates 
asterisk-radius.i686                       1.8.12.2-1.fc16              updates 
asterisk-skinny.i686                       1.8.12.2-1.fc16              updates 
asterisk-snmp.i686                         1.8.12.2-1.fc16              updates 
asterisk-sounds-core-en.noarch             1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-alaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-g722.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-g729.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-gsm.noarch         1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-siren14.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-siren7.noarch      1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-sln16.noarch       1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-ulaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-en-wav.noarch         1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU.noarch          1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-alaw.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-g722.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-g729.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-gsm.noarch      1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-siren14.noarch  1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-siren7.noarch   1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-sln16.noarch    1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-ulaw.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-en_AU-wav.noarch      1.4.22-1.fc16                fedora  
asterisk-sounds-core-es.noarch             1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-alaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-g722.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-g729.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-gsm.noarch         1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-siren14.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-siren7.noarch      1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-sln16.noarch       1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-ulaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-es-wav.noarch         1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr.noarch             1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-alaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-g722.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-g729.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-gsm.noarch         1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-siren14.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-siren7.noarch      1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-sln16.noarch       1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-ulaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-fr-wav.noarch         1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru.noarch             1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-alaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-g722.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-g729.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-gsm.noarch         1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-siren14.noarch     1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-siren7.noarch      1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-sln16.noarch       1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-ulaw.noarch        1.4.22-1.fc16                fedora  
asterisk-sounds-core-ru-wav.noarch         1.4.22-1.fc16                fedora  
asterisk-sqlite.i686                       1.8.12.2-1.fc16              updates 
asterisk-tds.i686                          1.8.12.2-1.fc16              updates 
asterisk-unistim.i686                      1.8.12.2-1.fc16              updates 
asterisk-usbradio.i686                     1.8.7.0-1.fc16               fedora  
asterisk-voicemail.i686                    1.8.12.2-1.fc16              updates 
asterisk-voicemail-imap.i686               1.8.12.2-1.fc16              updates 
asterisk-voicemail-odbc.i686               1.8.12.2-1.fc16              updates 
asterisk-voicemail-plain.i686              1.8.12.2-1.fc16              updates 
astromenace.i686                           1.2-14.fc15                  fedora  
astromenace-data.noarch                    1.2-4.fc15                   fedora  
astronomy-backgrounds.noarch               1.0-4.fc15                   fedora  
astronomy-bookmarks.noarch                 1-7.fc15                     fedora  
astronomy-menus.noarch                     1.0-4.fc15                   fedora  
astronomy-menus-toplevel.noarch            1.0-4.fc15                   fedora  
astyle.i686                                2.01-2.fc15                  fedora  
asunder.i686                               2.2-1.fc16                   updates 
aswvdial.i686                              1.7-4.fc15                   fedora  
asylum.i586                                0.2.4-4.fc11                 fedora  
asylum.i686                                0.3.2-4.fc16                 updates 
asymptote.i686                             2.13-1.fc16                  fedora  
async-http-client.noarch                   1.6.1-1.fc16                 fedora  
async-http-client-javadoc.noarch           1.6.1-1.fc16                 fedora  
at-spi.i686                                1.32.0-6.fc16                fedora  
at-spi-devel.i686                          1.32.0-6.fc16                fedora  
at-spi-python.i686                         1.32.0-6.fc16                fedora  
at-spi2-core-devel.i686                    2.2.1-2.fc16                 fedora  
at-sysvinit.i686                           3.1.13-6.fc16                updates 
atanks.i686                                5.2-1.fc16                   updates 
atari++.i686                               1.60-1.fc16                  fedora  
atasm.i686                                 1.07d-2.fc15                 fedora  
aterm.i686                                 1.0.1-10.fc16                fedora  
ath_info.i686                              0-0.3.20100708svn.fc15       fedora  
athcool.i686                               0.3.12-5.fc15                fedora  
atinject.noarch                            1-3.20100611svn86.fc16       fedora  
atinject-javadoc.noarch                    1-3.20100611svn86.fc16       fedora  
atk-devel.i686                             2.2.0-2.fc16                 fedora  
atkmm-devel.i686                           2.22.5-1.fc16                fedora  
atkmm-doc.noarch                           2.22.5-1.fc16                fedora  
atlas.i686                                 3.8.4-1.fc16                 fedora  
atlas-3dnow.i686                           3.8.4-1.fc16                 fedora  
atlas-3dnow-devel.i686                     3.8.4-1.fc16                 fedora  
atlas-devel.i686                           3.8.4-1.fc16                 fedora  
atlas-sse.i686                             3.8.4-1.fc16                 fedora  
atlas-sse-devel.i686                       3.8.4-1.fc16                 fedora  
atlas-sse2.i686                            3.8.4-1.fc16                 fedora  
atlas-sse2-devel.i686                      3.8.4-1.fc16                 fedora  
atlas-sse3.i686                            3.8.4-1.fc16                 fedora  
atlas-sse3-devel.i686                      3.8.4-1.fc16                 fedora  
